CLAIM,KIDSDRIV,AGE,HOMEKIDS,INCOME,HOMEOWN,MSTATUS,GENDER,EDUCATION,TRAVTIME,CAR_USE,BLUEBOOK,TWC,RED_CAR,CLM_BEF,REVOKED,MVR_PTS,CAR_AGE,URBANICITY
0,0,58,0,71529,0,0,0,1,5,0,1500,16,0,0,1,0,18,1
0,0,32,1,14937,1,1,1,0,40,0,6190,6,0,1,0,1,6,1
1,0,51,0,16052,0,0,0,0,43,0,6600,4,0,0,0,0,1,1
0,0,35,0,141632,0,0,0,1,36,0,2950,6,1,0,1,0,17,1
0,1,41,1,55867,1,1,0,1,20,0,11190,7,1,0,0,1,14,1
0,0,42,0,50644,1,0,0,1,26,1,29970,6,1,1,0,1,17,1
0,0,49,0,39484,1,1,1,1,23,0,12660,9,0,0,0,1,8,1
0,0,56,0,64124,1,1,0,1,19,1,22950,3,1,1,0,0,17,1
0,0,81,1,109275,1,1,0,1,39,0,22030,7,1,1,0,0,6,1
1,0,34,1,91832,1,1,1,1,37,1,24910,7,0,1,0,1,5,1
0,0,36,0,134361,1,0,0,1,27,1,18540,1,0,0,1,0,7,1
0,0,32,1,0,0,0,1,0,31,0,10740,10,0,0,0,0,1,1
0,0,37,0,76100,1,1,0,0,32,0,19860,4,1,0,1,0,5,1
0,1,44,1,49810,1,1,1,0,27,0,11740,7,0,1,0,1,1,1
1,0,50,0,73277,1,0,1,0,41,1,7230,6,0,1,0,1,9,1
0,0,33,1,53598,0,0,1,0,5,0,11410,1,0,1,0,1,1,1
0,0,43,0,105442,0,0,0,1,38,0,11040,1,1,0,0,0,11,1
0,0,37,0,22148,0,1,0,0,31,0,5200,1,1,1,0,1,8,0
0,0,45,1,40730,1,1,0,0,45,0,1500,10,1,0,0,0,4,0
0,0,47,0,72853,1,1,0,1,5,1,6200,11,0,1,0,0,14,1
0,1,40,1,126679,1,1,0,0,16,1,14420,4,1,0,0,0,1,1
0,0,42,0,90409,1,1,0,1,42,0,16270,1,1,1,0,1,11,1
0,0,45,0,62884,0,0,0,1,45,0,7790,6,0,0,0,1,17,1
0,0,49,0,94062,1,0,0,1,15,0,35690,7,1,0,0,0,11,1
0,0,35,1,81125,0,0,1,1,35,1,25900,6,0,0,0,1,1,0
1,1,41,1,57371,1,1,1,0,69,1,28600,1,0,1,0,1,7,1
0,0,56,0,36935,1,0,0,0,12,1,28580,6,0,1,0,0,7,1
0,0,46,0,35564,1,1,0,1,27,0,19750,1,1,0,0,1,7,0
0,1,42,1,3374,0,0,1,0,74,0,21660,10,0,1,0,1,1,0
0,0,31,1,69201,1,0,0,0,8,1,11550,17,1,1,0,1,1,1
0,1,37,1,35377,1,1,1,0,47,1,9990,3,0,0,0,0,7,1
0,0,41,0,80392,0,0,1,1,40,1,24670,10,0,0,1,1,14,1
0,0,42,1,49264,1,0,1,0,5,1,37750,7,0,0,0,0,1,1
0,0,34,1,87295,1,1,0,0,46,1,32190,3,0,0,0,1,1,1
1,0,31,1,22654,0,0,1,0,38,0,23250,1,0,0,0,1,6,1
0,0,40,0,107499,1,1,0,1,19,1,17470,9,1,0,0,1,7,1
1,0,51,0,65678,0,0,0,0,57,0,6600,6,0,0,0,0,1,1
0,0,34,1,0,1,1,1,0,17,0,20990,7,0,0,0,0,5,0
0,0,34,0,0,1,0,1,0,25,0,19800,4,0,0,0,0,9,0
1,0,37,0,40868,0,0,1,0,40,0,9620,6,0,1,0,1,8,1
1,0,37,0,61790,0,0,0,0,32,1,21460,3,0,0,0,0,7,1
0,0,46,0,108636,0,0,0,1,45,1,30750,4,0,0,1,0,17,1
1,0,48,0,134640,0,0,1,1,38,0,10000,4,0,0,0,1,23,1
0,0,33,1,0,1,0,0,0,6,0,18390,6,1,1,0,0,8,1
0,0,42,1,51409,1,1,1,1,23,0,22270,1,0,0,0,0,15,0
0,1,38,1,21073,1,0,1,0,34,1,17570,1,0,1,0,0,1,1
1,0,30,1,0,0,0,1,0,55,1,4500,1,0,0,1,0,8,1
0,0,48,0,2229,0,0,1,0,21,1,21930,1,0,0,0,0,1,1
1,0,53,0,48780,0,0,1,1,55,1,18730,1,0,1,1,1,12,1
0,1,43,1,57170,1,1,1,0,41,0,11520,1,0,0,0,1,1,1
0,0,60,0,99441,0,0,0,1,51,1,28560,7,1,0,0,0,13,1
0,0,41,0,51424,0,0,0,1,48,0,10740,4,1,1,0,1,1,1
0,1,40,1,88413,1,1,1,0,26,1,15410,7,0,0,0,0,1,0
0,1,57,1,94890,1,1,1,1,17,0,18170,8,0,0,0,1,12,1
1,1,38,1,46061,0,0,1,1,39,0,18910,1,0,0,0,1,9,1
0,0,52,0,31742,0,0,1,1,45,1,24540,4,0,0,0,0,10,0
0,0,53,0,142206,0,0,0,1,34,0,21720,1,0,0,1,0,9,1
0,1,44,1,79076,0,1,1,1,26,0,16150,6,0,0,0,0,14,1
0,0,26,1,180627,0,0,0,1,37,1,27870,1,1,0,0,0,10,0
1,0,45,1,0,1,1,0,0,23,1,7640,1,1,0,0,0,1,1
0,0,54,0,48078,1,1,1,1,40,0,18290,1,0,0,0,1,8,1
1,0,29,0,74202,0,0,0,1,41,0,19300,4,1,1,0,1,13,1
0,0,31,1,40851,1,0,1,0,32,1,8690,17,0,1,0,1,1,0
0,0,43,0,190991,0,1,0,1,46,0,5800,1,0,0,0,1,18,1
1,1,42,1,58489,0,0,1,1,9,0,11550,6,0,1,1,1,12,1
0,0,53,0,138550,1,1,0,1,24,0,20660,9,1,0,0,0,14,1
0,1,37,1,15035,1,1,1,0,21,0,10340,4,0,0,0,0,4,0
1,0,53,0,189052,0,0,0,1,31,0,12550,3,1,1,0,0,1,1
0,0,52,0,23196,1,1,1,0,68,0,15820,13,0,0,0,0,1,0
0,0,38,0,10609,0,1,1,0,22,0,25040,4,0,0,0,0,1,1
0,0,49,0,62786,1,1,0,0,56,0,19510,6,1,1,1,1,5,1
0,0,27,1,60214,1,1,1,1,20,0,13330,1,0,0,0,1,10,0
0,0,45,0,78103,1,1,1,0,53,0,6010,10,0,0,0,0,6,1
0,0,51,0,33957,1,1,0,1,36,0,14910,1,1,0,1,1,17,1
1,0,33,1,23953,0,0,1,0,39,0,10650,8,0,1,1,1,8,1
0,0,44,0,92898,1,1,1,1,35,0,14130,10,0,0,0,1,9,1
0,0,45,1,77183,1,1,1,1,34,0,17440,6,0,0,0,1,12,1
0,0,50,0,67782,1,1,0,0,44,1,19390,17,0,0,0,1,6,0
0,0,46,0,23783,0,0,1,0,40,0,11010,1,0,0,1,0,8,0
0,1,38,1,34984,1,1,1,0,32,0,22400,7,0,0,0,0,4,0
0,1,38,1,30433,1,1,1,0,21,1,12560,10,0,0,0,0,1,1
1,0,33,1,0,1,1,0,0,16,1,4800,4,0,0,0,1,1,1
0,0,54,0,136962,0,0,0,1,30,1,28300,7,1,1,0,0,12,1
0,0,48,0,7,0,0,1,0,21,0,6550,4,0,0,0,0,7,0
0,0,52,0,106218,1,1,1,1,47,0,12120,1,0,0,0,0,12,1
1,1,38,1,39005,0,0,0,0,45,1,9200,4,1,1,0,1,1,1
0,0,48,0,58716,0,0,0,1,64,1,12170,1,1,0,0,0,11,0
1,0,31,1,16715,1,0,0,0,32,1,6190,6,0,1,0,1,1,0
1,0,38,1,25570,0,0,1,0,49,0,13200,7,0,0,0,1,1,1
1,0,57,0,77631,0,0,1,0,44,0,26180,7,0,1,0,0,1,1
0,0,40,0,86091,0,0,0,0,30,1,14110,10,0,0,0,1,1,1
1,0,40,0,67700,0,0,1,0,16,1,12270,10,0,1,0,1,1,1
0,0,50,0,112658,1,1,0,1,26,1,27160,4,1,0,0,1,17,1
0,0,48,0,36225,1,0,0,1,23,0,9920,4,0,0,0,1,12,1
0,0,54,0,170110,1,0,0,1,42,1,25040,6,1,0,0,1,22,1
0,0,45,0,54667,1,1,1,1,14,0,13570,1,0,0,0,1,13,0
0,0,33,1,112762,1,1,1,0,29,0,33490,12,0,1,0,1,8,1
0,0,54,0,97382,1,1,1,1,48,1,23510,9,0,0,0,0,15,0
0,0,53,0,45432,1,1,0,1,39,0,8020,13,1,0,0,0,16,1
0,0,47,0,42303,1,1,0,0,29,1,10430,1,1,0,1,0,1,1
1,0,43,0,66613,1,1,0,1,40,1,5800,5,1,1,0,1,16,1
0,1,38,1,48021,1,0,1,0,13,0,17090,1,0,0,0,1,1,1
0,0,57,0,126348,1,1,0,1,36,1,29650,13,0,1,0,1,17,1
0,0,46,0,36026,1,1,1,1,26,0,9700,10,0,0,0,1,13,1
1,0,33,1,0,0,0,1,0,19,0,15990,1,0,0,0,1,6,1
0,0,50,0,52442,1,0,0,1,55,0,19900,4,1,0,0,1,16,1
0,0,51,0,40481,0,0,1,0,24,0,6600,6,0,0,0,0,1,0
1,0,22,1,0,1,0,1,0,54,0,1500,18,1,0,0,0,1,1
0,0,39,1,26840,1,0,0,1,26,1,10360,7,0,0,1,0,9,1
0,0,45,0,9159,0,1,0,0,49,1,6920,6,1,0,0,0,6,0
0,0,48,0,66784,1,1,1,1,15,0,14150,6,0,0,0,0,20,1
0,0,36,0,61462,1,1,1,1,23,1,21100,1,0,0,0,0,17,1
1,0,33,1,19894,1,1,1,0,52,1,6790,10,0,1,1,0,7,1
0,0,38,0,23864,0,0,0,0,43,0,15240,13,0,0,0,1,1,0
0,0,48,0,83477,1,1,0,1,53,0,12050,10,1,0,1,0,17,1
1,1,43,1,77030,1,0,0,1,5,1,22230,4,1,1,0,0,21,1
1,0,52,0,57912,1,1,1,1,78,0,14350,6,0,0,0,0,16,1
0,0,46,0,104206,0,0,1,1,27,0,20760,11,0,0,0,1,22,1
1,0,53,0,25698,1,1,1,0,25,0,9370,4,0,1,1,0,1,1
0,0,46,0,35231,1,1,1,0,34,0,5020,4,0,0,0,1,9,0
0,1,41,1,53358,1,0,0,0,30,1,15930,1,0,0,0,0,6,1
0,0,53,0,74295,1,1,0,1,50,0,10330,10,1,1,0,1,9,1
0,0,54,0,101450,0,0,1,1,25,0,17050,13,0,1,0,0,13,1
1,0,36,0,64755,1,1,0,0,57,1,23420,4,0,1,0,1,1,1
0,0,39,0,92139,1,1,0,1,11,1,20300,3,1,0,0,0,14,1
1,0,31,0,14195,1,0,0,0,34,0,5480,18,1,1,0,1,1,1
1,0,50,0,41696,1,0,1,1,23,0,24920,1,0,1,0,1,11,1
1,0,31,1,0,0,1,0,0,29,0,21390,1,1,0,0,0,1,1
0,0,53,0,41557,1,1,1,0,7,0,24970,10,0,0,0,0,6,1
1,0,59,0,85596,1,1,1,1,53,0,15960,1,0,0,0,0,14,1
0,0,41,0,37196,0,0,0,1,34,0,14420,7,1,1,0,1,11,1
0,0,47,0,87887,0,0,1,1,23,0,6200,4,0,1,0,0,14,1
1,0,50,0,40685,1,1,1,0,65,0,15360,6,0,0,0,1,5,1
0,0,48,0,38939,1,0,0,1,28,1,31970,4,0,0,0,1,11,0
0,0,55,0,63376,1,1,1,1,25,1,25450,13,0,0,0,0,14,0
0,0,43,1,61852,1,1,1,0,30,1,1500,6,0,0,0,0,1,0
1,1,53,1,29080,1,1,0,0,34,0,14650,3,1,0,0,0,1,1
0,0,41,1,65185,1,1,1,0,12,0,17220,10,0,1,0,1,6,1
0,1,36,1,20921,1,1,0,0,71,0,25280,11,1,0,0,0,1,1
0,1,62,1,43410,1,1,0,1,43,1,15400,1,1,1,0,0,14,1
0,1,45,1,4271,0,1,1,0,50,0,1930,6,0,0,0,0,8,0
0,0,45,0,84028,1,0,0,1,50,1,23280,6,1,1,0,1,17,1
0,0,47,0,123715,1,1,0,1,27,0,4300,7,0,0,0,0,16,1
0,0,47,0,30960,1,1,1,1,31,0,9300,4,0,0,0,0,4,1
0,0,45,0,83111,1,0,0,1,31,0,23790,1,0,1,0,1,7,1
0,0,37,0,93190,1,1,0,1,34,1,31180,6,1,0,0,0,23,1
0,0,33,1,36354,1,1,0,1,26,1,18730,13,1,0,0,0,7,0
0,0,47,0,68061,1,1,0,1,35,1,16580,9,1,1,0,1,13,1
0,0,38,1,0,0,1,1,0,11,0,5300,4,0,0,0,0,1,0
1,0,46,0,56006,1,1,0,1,52,1,11700,6,1,1,0,1,8,1
1,1,38,1,51620,0,0,1,0,50,1,10460,9,0,0,1,0,6,1
1,0,55,0,35916,1,1,1,1,31,1,17290,1,0,1,1,1,5,1
0,1,38,1,9173,1,1,0,0,14,0,6220,6,0,0,0,0,1,1
0,0,31,1,71738,1,1,1,1,93,1,5750,1,0,0,0,0,10,0
0,0,30,1,88305,1,1,1,1,5,0,19710,3,0,0,0,0,20,1
0,0,46,0,90232,1,0,1,1,42,0,15780,1,0,0,0,1,14,1
1,0,42,0,101636,0,0,1,1,36,1,24890,14,0,1,0,1,11,1
1,0,36,1,167971,1,1,0,1,33,0,5100,6,1,1,0,0,13,1
0,0,43,0,61949,1,1,0,0,17,0,11990,4,0,0,0,1,10,1
0,0,53,0,0,1,1,0,1,45,0,6800,6,0,0,0,1,24,1
1,0,41,0,21651,1,0,1,0,24,1,25640,1,0,0,0,1,1,1
0,0,43,0,24382,1,1,0,0,31,1,8240,1,1,0,0,0,1,0
0,0,40,1,89348,1,1,1,1,48,0,18150,6,0,0,0,1,14,1
0,0,45,0,26237,0,0,1,0,26,0,29420,6,0,0,0,1,1,1
0,0,39,0,51814,0,0,1,1,28,0,15170,10,0,1,0,0,15,1
1,0,52,0,112512,0,0,0,1,33,1,37550,3,1,0,0,1,14,1
1,1,44,1,78850,1,1,0,1,40,1,24730,4,0,0,0,0,12,1
0,0,57,0,151528,0,0,0,1,31,0,14280,6,1,1,0,0,9,1
0,0,40,0,164028,0,0,0,1,5,0,14800,1,0,0,0,0,10,1
1,0,33,1,39662,0,1,1,0,27,0,11470,3,0,1,0,1,8,1
0,0,46,0,82398,1,1,0,1,19,0,19240,4,0,0,1,0,15,1
1,0,32,1,36179,1,0,1,0,12,0,13030,1,0,0,0,0,6,0
0,1,36,1,130540,1,0,1,1,5,1,35990,1,0,0,1,0,9,0
0,1,39,1,24546,1,1,1,0,5,1,3950,4,0,1,0,0,10,1
0,0,46,0,123289,0,1,0,1,24,1,18430,5,0,0,0,0,12,1
0,0,63,0,52739,1,1,0,1,36,0,13670,9,1,1,0,0,1,1
0,0,47,0,80431,1,1,0,1,22,1,25630,1,1,0,0,0,13,0
0,0,43,1,110543,1,0,1,1,48,1,14110,9,0,0,0,0,9,1
0,0,46,0,125610,1,1,0,1,27,0,18660,3,0,0,1,1,13,1
0,1,45,1,129261,1,0,1,1,52,0,20530,6,0,1,1,1,12,1
1,0,26,1,35262,0,0,0,0,25,0,15110,3,1,0,0,0,1,1
0,0,38,0,83304,1,1,1,1,10,0,17600,4,0,1,0,1,17,1
0,0,55,0,133318,1,1,0,1,20,0,33470,1,0,0,0,0,13,0
0,0,52,0,43393,1,1,1,0,23,0,21250,1,0,1,1,1,1,1
0,0,54,0,48952,1,1,1,1,21,0,25010,1,0,0,0,0,8,1
0,0,44,0,84015,0,0,0,0,45,0,12230,14,0,1,0,0,9,1
0,0,39,0,33893,1,1,1,0,39,0,10650,1,0,1,0,1,1,1
0,0,40,1,12570,0,1,1,0,20,0,12710,1,0,1,0,1,7,1
0,0,50,0,68801,0,0,0,0,27,0,19710,7,0,0,0,0,1,1
0,0,55,0,117066,1,1,0,1,48,0,13210,7,1,1,0,0,15,1
0,0,46,0,28063,1,0,0,0,40,0,15820,1,0,0,0,0,8,1
1,1,40,1,27788,1,0,0,0,60,1,9390,17,1,0,0,0,1,1
0,1,45,1,20637,0,1,0,0,44,1,8060,1,0,0,1,0,1,1
0,1,39,1,85837,1,0,0,1,43,0,14460,7,0,1,0,1,11,0
0,0,53,0,81478,0,0,0,1,24,1,9650,4,1,0,0,0,19,1
1,0,36,0,29412,1,1,0,0,45,1,23210,4,1,1,0,1,11,1
0,0,49,1,98175,1,1,1,1,27,0,18800,1,0,0,0,1,15,1
0,0,45,0,103272,1,1,1,1,37,0,16330,6,0,1,0,0,16,1
0,0,45,1,17167,0,1,0,0,22,1,30400,1,1,0,0,0,6,1
0,1,39,1,45261,0,0,0,0,13,0,12910,7,0,1,0,0,1,1
1,1,38,1,0,0,0,1,0,24,0,5920,4,0,0,0,1,6,1
0,0,47,0,26295,1,1,1,0,32,0,22260,1,0,0,0,0,8,1
1,1,39,1,153236,0,0,1,1,27,0,5400,10,0,0,1,1,15,1
0,0,31,1,92817,0,0,0,1,26,0,10780,4,1,0,0,0,18,1
1,0,33,1,40990,1,1,1,0,22,1,8900,6,0,0,0,0,1,1
1,0,35,1,4457,0,0,0,0,18,0,1500,4,1,0,0,1,1,1
0,0,49,0,45962,1,1,0,1,29,0,11000,4,1,0,0,1,22,1
1,0,42,0,0,0,0,1,0,12,0,4230,1,0,0,0,1,7,1
1,0,61,0,52894,1,1,0,1,37,1,11250,6,0,1,0,1,6,1
0,0,48,0,53628,1,1,0,0,5,1,11660,4,0,1,0,1,7,1
1,1,43,1,99455,1,1,0,1,45,0,15750,11,1,0,1,0,7,1
0,0,49,0,195,0,0,1,1,54,0,7300,10,0,0,0,1,16,0
1,0,29,1,25294,0,0,0,1,31,0,6930,3,0,1,0,1,10,1
1,0,56,0,35735,0,0,1,0,21,0,13760,6,0,0,0,1,5,1
0,0,53,0,55770,1,1,0,1,44,0,12380,6,1,0,0,0,12,1
0,0,51,0,4431,0,1,1,0,48,0,27390,1,0,0,0,0,14,0
0,0,45,1,92626,1,1,0,1,35,1,31340,17,1,0,0,1,16,1
0,0,43,1,0,1,1,0,1,50,0,5800,1,0,0,0,0,8,0
0,0,56,0,52044,0,0,0,1,22,0,12300,1,0,0,0,1,8,1
1,0,58,1,0,0,1,1,0,40,1,1500,11,0,1,0,1,10,1
0,0,45,1,36630,1,1,1,0,34,0,24280,10,0,0,0,0,11,0
0,0,52,0,72500,1,1,1,0,5,0,7270,6,0,1,0,1,1,1
0,0,50,0,15545,1,1,0,1,15,1,8050,6,1,1,0,1,15,1
0,1,42,1,65079,1,0,1,1,69,0,18600,3,0,0,0,1,5,0
1,0,44,0,34408,1,1,1,0,34,1,13460,1,0,1,0,1,5,1
0,0,48,0,61434,1,1,1,0,35,1,19950,1,0,1,0,1,1,1
1,0,45,0,108309,0,0,0,0,29,1,17450,12,1,0,0,1,8,1
1,0,41,0,87333,1,1,1,0,35,1,18240,1,0,1,0,1,1,1
0,0,36,1,37452,1,1,1,0,30,0,7840,10,0,1,1,0,7,0
0,0,44,1,23683,1,1,1,0,88,0,8270,4,0,0,1,1,1,0
1,0,61,0,62378,1,1,1,1,70,0,15570,1,0,1,0,1,1,1
1,0,30,1,26315,0,0,0,0,56,1,7130,1,1,0,0,1,1,1
0,0,48,0,57529,1,1,1,1,82,1,14120,3,0,0,0,1,11,0
0,0,41,1,11124,1,1,1,0,22,0,17570,4,0,1,0,0,1,1
0,0,43,0,203511,1,1,0,0,5,1,36000,7,0,0,0,1,1,1
0,0,34,1,13343,1,0,1,0,46,0,1500,1,0,0,0,0,9,0
0,0,40,0,74053,0,0,0,1,44,1,7200,6,1,1,0,0,14,1
0,0,44,1,67278,1,1,1,1,49,0,5330,6,0,0,0,1,16,0
0,0,32,1,27585,1,1,1,0,33,0,16700,17,0,0,0,0,8,0
1,0,50,0,72665,0,0,0,1,25,1,36440,1,0,1,0,1,14,1
1,1,39,1,82791,0,0,1,1,5,1,20800,1,0,1,1,1,9,1
0,0,66,0,49077,1,0,1,1,24,0,18140,1,0,0,0,1,15,1
1,1,44,1,42408,0,0,0,1,43,0,10700,3,1,0,1,1,9,1
1,0,31,1,115308,1,1,0,1,39,1,26980,1,0,1,0,1,3,1
1,0,41,0,173557,1,0,0,1,34,1,26570,1,1,0,0,0,15,1
0,0,44,1,69639,1,1,0,0,14,1,5910,10,1,0,0,1,1,1
1,0,22,1,12825,1,0,0,0,28,1,9610,6,1,1,0,1,1,1
1,0,57,0,43288,1,1,1,1,71,0,11530,1,0,1,0,1,9,1
1,1,58,1,50762,0,0,0,1,19,1,31540,13,0,0,0,1,1,1
1,0,51,0,0,0,1,1,0,38,0,13070,10,0,1,0,0,4,1
0,0,49,0,56116,1,0,0,0,46,0,9840,4,1,0,0,1,9,1
0,0,41,0,0,1,1,1,1,56,0,10550,18,0,1,0,0,10,1
1,0,49,0,65659,0,0,0,1,24,1,23780,1,1,1,0,1,13,1
0,0,49,0,45366,1,1,0,0,32,1,35510,1,0,0,0,0,10,0
0,1,47,0,32992,1,1,0,0,28,0,9860,1,0,0,0,0,7,0
1,0,32,1,42139,1,1,0,0,50,1,22000,10,1,1,0,1,7,1
1,1,40,1,43489,0,0,1,0,44,0,5850,1,0,0,0,1,8,1
1,0,45,0,57627,0,0,1,0,24,1,6000,3,0,0,0,1,1,1
0,0,48,0,78940,1,1,1,1,44,0,19510,3,0,1,0,0,19,0
0,1,36,1,32666,1,1,0,0,48,0,8370,10,1,0,0,1,1,1
0,0,54,0,57706,1,1,1,1,42,0,13240,1,0,0,1,0,15,1
0,0,34,1,83792,1,1,1,1,21,0,13280,10,0,0,0,1,14,1
1,1,41,1,173572,1,1,1,1,34,0,24180,1,0,1,0,1,25,1
0,0,56,0,72381,1,1,0,0,24,1,28780,10,1,1,0,0,1,1
1,0,30,0,67793,1,1,1,1,35,1,10730,6,0,0,1,1,14,1
0,0,67,0,104421,1,1,0,1,38,0,18640,1,1,0,0,0,12,1
0,0,44,0,0,0,0,0,1,17,1,9620,1,1,0,1,1,7,0
0,1,36,1,103076,1,1,1,1,11,0,21980,1,0,1,0,1,10,1
0,0,46,0,27703,1,0,1,1,12,1,20660,1,0,0,0,1,11,1
0,0,48,0,54691,1,1,0,1,21,0,14520,4,1,0,0,0,13,1
0,0,54,0,193786,1,0,0,1,47,1,46610,14,1,0,0,1,15,1
0,0,32,1,40536,1,1,0,1,42,0,8750,17,1,1,0,1,11,1
0,0,42,1,84250,1,1,1,1,30,1,14130,10,0,1,0,1,1,1
1,0,73,0,164088,0,0,1,1,38,0,8800,9,0,1,0,1,20,1
1,0,31,1,33470,1,0,0,0,54,1,4850,17,1,0,0,1,1,0
0,0,49,0,36306,1,1,0,0,39,1,10030,4,1,0,0,1,7,1
1,1,37,1,3081,0,0,0,0,43,0,1500,6,1,0,0,0,1,0
1,0,35,1,0,1,0,1,0,50,0,5000,9,0,1,0,1,9,1
0,0,57,0,92674,1,1,0,1,37,0,10770,7,1,1,0,1,19,1
0,0,49,0,117424,0,0,1,1,26,1,33670,1,0,1,0,0,10,1
0,1,59,1,79178,1,1,1,0,87,1,16620,6,0,0,0,0,1,0
1,0,58,1,78397,0,0,1,1,37,0,20790,7,0,0,0,1,18,1
0,0,47,0,50282,1,1,0,0,29,1,10730,4,1,0,0,0,7,0
0,1,43,1,37898,1,1,1,0,55,0,9590,7,0,0,0,0,1,0
0,0,45,0,4786,0,1,1,0,6,0,12790,6,0,1,0,1,1,0
1,0,47,0,50603,0,0,1,0,16,1,14670,1,0,0,1,1,1,1
0,0,33,1,46867,0,0,1,1,12,0,9490,4,0,0,0,0,15,0
0,1,47,1,65324,1,1,1,1,36,0,14250,1,0,1,0,1,11,1
0,0,46,0,91319,1,0,0,1,47,0,28460,11,1,0,0,0,6,0
0,0,43,1,129376,1,1,0,1,23,0,14440,1,1,1,0,0,18,1
1,0,48,0,60281,0,0,1,0,31,1,12090,6,0,1,0,1,1,1
1,0,27,1,123062,0,0,0,1,25,1,23590,1,1,1,0,0,19,1
0,1,36,1,125646,1,1,0,1,60,1,39090,1,0,1,0,1,19,1
0,0,35,0,122048,0,0,1,1,32,1,33570,3,0,0,0,1,16,1
0,0,37,0,49340,1,1,1,0,31,1,5300,7,0,0,0,0,1,1
0,1,41,1,64928,1,1,1,1,34,0,20590,6,0,0,0,0,10,1
0,0,49,0,86847,1,0,0,1,33,0,16320,17,1,0,0,1,6,0
1,1,43,1,31713,1,1,0,1,16,1,26940,7,0,0,0,0,11,1
1,0,54,0,0,0,0,1,1,40,0,6900,10,0,1,1,1,1,1
1,1,42,1,0,0,1,0,0,47,1,5800,1,1,0,0,1,11,1
0,0,34,1,59907,1,1,1,0,33,0,14420,1,0,0,0,0,5,1
0,1,40,1,21411,0,0,0,1,28,0,12670,4,0,0,0,1,7,0
0,0,49,0,275392,1,1,0,1,14,1,46250,4,0,0,0,1,15,1
0,0,51,0,142545,1,1,1,1,28,0,43560,13,0,0,0,0,11,0
0,0,47,0,61880,1,1,0,1,30,0,17570,1,0,0,0,0,11,1
1,0,53,0,57836,0,0,1,0,73,0,16080,6,0,1,0,1,1,1
0,0,50,0,0,0,0,1,0,47,1,7580,1,0,0,0,0,1,0
0,0,43,0,55613,0,0,0,0,23,0,12790,1,1,1,1,1,6,1
0,0,40,0,101144,0,0,0,1,18,1,6390,1,0,1,0,1,14,1
0,0,64,0,23433,1,0,0,1,7,1,19420,10,0,1,0,1,11,1
0,0,30,1,38898,1,1,0,1,14,0,4500,7,1,0,0,0,17,1
0,0,61,0,66433,1,0,1,1,10,0,19040,1,0,0,0,1,16,1
0,0,52,0,68564,1,1,0,0,44,1,10950,4,1,0,0,1,11,0
0,0,44,1,58069,1,1,0,0,14,0,5900,1,1,0,0,1,1,1
0,0,44,1,70103,0,0,1,1,47,0,12910,1,0,0,0,0,10,0
0,0,50,0,53129,1,1,0,1,10,0,18600,4,0,0,0,1,13,1
0,0,48,0,3798,0,0,1,1,43,0,13140,4,0,0,1,0,15,1
0,0,42,0,115584,1,0,0,1,18,1,29640,17,0,0,0,0,14,1
1,0,52,0,137357,1,0,1,1,11,0,19960,4,0,1,0,0,18,1
0,0,51,0,31380,1,1,0,0,28,1,14900,7,1,0,0,0,4,1
0,0,35,0,19681,0,0,0,0,58,1,21120,10,1,0,0,0,6,1
0,1,37,1,41786,1,1,0,1,5,0,26320,16,1,0,1,0,8,1
0,0,35,1,32601,1,1,1,0,20,1,5000,5,0,0,0,0,8,0
0,0,39,1,104023,1,1,0,1,59,0,11030,4,1,1,0,1,1,1
0,0,34,1,101095,1,1,0,0,32,0,17980,7,1,0,0,1,5,0
0,0,44,1,0,0,1,1,1,23,1,12450,10,0,1,0,0,8,0
1,0,28,1,61941,1,1,1,1,50,0,10490,6,0,1,1,1,11,1
1,0,59,0,119537,1,1,1,1,26,1,48380,4,0,0,1,1,20,1
0,0,43,0,87752,1,1,0,1,52,0,22370,10,1,0,0,0,16,1
0,0,31,1,107482,1,1,1,1,41,0,27170,6,0,1,0,1,12,0
0,0,40,1,56070,1,1,1,1,49,0,14000,10,0,0,0,0,6,0
0,0,40,1,46395,0,0,1,1,24,1,7830,1,0,1,0,1,5,1
1,0,49,0,123574,1,1,0,1,53,1,31000,1,1,1,0,0,14,1
0,0,44,1,139681,1,1,1,1,14,0,37510,1,0,0,0,0,8,1
0,0,37,0,142513,1,0,0,1,42,0,29540,4,1,0,0,0,9,1
1,0,33,1,6607,0,1,0,0,9,0,12580,6,1,0,0,1,1,1
0,0,62,0,155164,1,1,0,1,29,0,7700,13,1,0,0,0,18,1
1,0,53,0,72291,0,0,0,1,9,0,14310,6,1,1,0,1,18,1
0,0,43,1,55086,0,0,1,0,32,0,20670,3,0,0,0,0,1,0
1,1,40,1,0,1,0,1,1,30,0,3440,3,0,1,0,1,14,1
0,0,40,0,37076,0,0,1,0,42,0,9530,3,0,0,0,1,1,0
0,0,48,0,47513,1,0,1,0,5,1,3470,6,0,0,0,0,1,1
1,0,36,1,0,0,0,1,0,18,1,21620,9,0,1,0,1,1,1
1,0,55,0,149254,1,1,0,1,64,1,21930,1,1,1,0,1,19,1
0,0,42,1,97484,1,0,0,1,6,0,24510,7,1,0,0,0,16,1
0,0,38,0,101267,1,0,0,1,33,0,15430,1,1,0,0,0,1,1
1,0,35,1,48386,1,0,0,1,5,1,9840,11,0,1,1,1,12,1
